laboratory_test,first_test,second_test,days_missing,hours_studied,first_exam,passed_last_exam
7,0.24,0.3,41,213,4.9,1
7,0.29,0.36,43,208,4.6,0
7,0.61,0.26,25,161,6,0
7,0.2,0.3,31,120,5.1,0
7,0.18,0.37,25,178,5.1,1
7,0.21,0.31,29,108,5,1
7,0.2,0.39,30,180,4.4,1
7,0.4,1,33,148,3.8,1
7,0.13,0.3,31,122,4.2,1
7,0.3,0.32,28,97,4.4,1
7,0.445,0.44,68,212,3.6,1
7,0.22,0.33,45,138,6.8,1
7,0.15,0.38,19,101,4.4,0
7,0.38,0.4,28,152,3.2,1
7,0.22,0.29,33,87,4.2,0
7,0.18,0.3,44,174,5.7,1
7,0.23,0.25,43,141,5.4,1
7,0.21,0.3,18,112,5,1
7,0.32,0.22,50,179,6.9,0
7,0.43,0.28,33,102,5.6,1
7,0.39,0.26,33,181,4.2,1
7,0.4,0.26,32,178,4.3,1
7,0.39,0.26,33,181,4.2,1
7,0.49,1,28,135,4,1
7,0.33,0.26,29,115,5.2,1
7,0.26,0.3,50,158,4.3,1
7,0.2,0.24,26,189,7.4,1
7,0.22,0.36,21,153,5.3,1
7,0.35,0.31,42,187,6.4,0
7,0.37,0.32,27,126,6.2,0
7,0.3,0.22,57,191,4,1
7,0.3,0.22,57,191,4,1
7,0.33,0.39,29,119,3.9,0
7,0.38,0.2,9,116,4.1,0
7,0.33,0.39,29,119,3.9,0
7,0.38,0.2,9,116,4.1,0
7,0.15,0.38,18,110,4.3,1
7,0.5,0,46,114,3.4,0
7,0.29,0.31,23,110,3.8,0
7,0.19,0.24,34,231,5.4,1
7,0.32,0.4,13,84,6,0
7,0.19,0.24,34,231,5.4,1
7,0.17,0.23,35,240,5.4,1
7,0.44,0.24,41,167,4.3,1
7,0.44,0.24,41,167,4.3,1
7,0.49,0.24,34,153,5.1,1
7,0.44,0.24,41,167,4.3,1
7,0.49,0.24,34,153,5.1,1
7,0.19,0.23,27,104,5.4,1
7,0.24,0.29,37,102,6.4,1
7,0.19,0.23,27,104,5.4,1
7,0.24,0.29,37,102,6.4,1
7,0.44,0.2,44,157,4.4,0
7,0.26,0.58,62,180,3.8,0
7,0.44,0.2,44,157,4.4,0
7,0.24,0.25,48,189,4.2,1
7,0.25,0.25,50,181,4.2,1
7,0.2,0.28,78,186,4.6,1
7,0.13,0.31,22,104,9.2,1
7,0.25,0.3,25,122,6.1,1
7,0.36,0.44,28,142,4.3,1
7,0.27,0.25,45,199,5,1
7,0.21,0.27,41,144,3.8,1
7,0.21,0.22,38,168,4.9,1
7,0.29,0.31,37,154,3.1,0
7,0.2,0.61,14,103,3.6,1
7,0.3,0.42,45,213,6.3,0
7,0.2,0.61,14,103,3.6,1
7,0.3,0.42,45,213,6.3,0
7,0.3,0.42,45,213,6.3,0
7,0.2,0.61,14,103,3.6,1
7,0.53,0.02,39,107,3.2,0
7,0.24,0.41,41,178,4.3,0
7,0.24,0.4,50,185,4.2,0
7,0.15,0.4,24,112,7.6,0
7,0.3,0.42,45,213,6.3,0
7,0.33,0.41,44,197,6.4,0
7,0.26,0.33,73,212,4.9,1
7,0.29,0.67,53,166,4.1,1
7,0.29,0.67,53,166,4.1,1
7,0.31,0.41,15,89,6.4,1
7,0.21,0.3,14,118,3.4,0
7,0.34,0.27,25,106,5.5,0
7,0.26,0.33,73,212,4.9,1
7,0.29,0.67,53,166,4.1,1
7,0.37,0.3,64,158,5.9,1
7,0.36,0.36,26,98,5.9,1
7,0.13,0.34,40,126,3.9,0
7,0.18,0.26,20,71,7.4,1
7,0.3,0.27,20,112,4.6,1
7,0.36,0.36,26,98,5.9,1
7,0.18,0.26,20,71,7.4,1
7,0.22,0.5,56,189,6.6,1
7,0.13,0.34,40,126,3.9,0
7,0.12,0.19,27,127,4.1,0
7,0.26,0.36,6,106,4,0
7,0.25,0.28,46,169,4.1,0
7,0.27,0.32,47,193,3.9,1
7,0.49,0.22,146.5,307.5,3.7,0
7,0.47,0.65,27,182,3.5,0
7,0.13,0.27,34,172,3.9,1
7,0.16,0.35,27,84,3.4,0
7,0.19,0.31,37,135,5.7,1
7,0.15,0.33,16,63,4,0
7,0.12,0.32,22,89,3.8,1
7,0.32,0.55,53,238,5.8,1
7,0.32,0.55,53,238,5.8,1
7,0.21,0.3,13,114,3.5,1
7,0.2,0.31,41,142,5.3,1
7,0.2,0.26,37,133,4.2,0
7,0.26,0.26,33,139,3.9,0
7,0.26,0.26,33,139,3.9,0
7,0.33,0.26,23,103,5.4,1
7,0.38,0.5,57,184,4.6,1
7,0.2,0.3,53,212.5,4.6,1
7,0.2,0.3,53,212.5,4.6,1
7,0.2,0.3,53,212.5,4.6,1
7,0.2,0.3,53,212.5,4.6,1
7,0.2,0.3,53,212.5,4.6,1
7,0.16,0.41,27,151,5.3,1
7,0.33,0.3,30,102,3.1,1
7,0.2,0.3,53,212.5,4.6,1
7,0.12,0.28,17,103,4.4,0
7,0.3,0.22,33,180,4.5,1
7,0.28,0.33,47,168,6.7,1
7,0.28,0.33,47,168,6.7,1
7,0.18,0.31,32,197,4.6,1
7,0.17,0.35,43,154,6.9,1
7,0.3,0.22,33,180,4.5,1
7,0.26,0.31,58,178,6.8,1
7,0.28,0.33,47,168,6.7,1
7,0.15,0.39,21,159,4.7,0
7,0.25,0.56,20,95,5.3,1
7,0.15,0.39,21,159,4.7,0
7,0.2,0.34,12,136,4.6,1
7,0.26,0.34,36,163,7,1
7,0.34,0.39,45,215,5.3,1
7,0.3,0.71,44,149,4.2,0
7,0.34,0.39,45,215,5.3,1
7,0.29,0.26,32,160,4.7,0
7,0.23,0.33,50,183,4,0
7,0.35,0.36,11,124,4.8,0
7,0.29,0.26,32,160,4.7,0
7,0.18,0.34,30,107,5.3,1
7,0.29,0.29,27,155,2.6,1
7,0.29,0.37,45,227,4.7,0
7,0.18,0.36,38,123,4.6,0
7,0.27,0.28,21,127,4.4,0
7,0.28,0.29,25,142,3.9,0
7,0.29,0.29,26,146,3.9,0
7,0.33,0.25,25,126,3.4,1
7,0.34,0.3,25,173,5.1,1
7,0.18,0.36,38,123,4.6,0
7,0.22,0.39,39,198,5.4,1
7,0.45,0.32,17,117,4.1,0
7,0.42,0.14,18,95,3.3,0
7,0.33,0.32,25,119,3.4,1
7,0.17,0.32,47,150,7.6,1
7,0.17,0.32,47,150,7.6,1
7,0.17,0.32,47,150,7.6,1
7,0.25,0.19,51,172,4.4,0
7,0.24,0.19,53,176,3.8,0
7,0.18,0.36,72,163,3.5,1
7,0.18,0.36,72,163,3.5,1
7,0.23,0.31,59,186,5.5,1
7,0.23,0.31,59,186,5.5,1
7,0.26,0.32,26,117,5.6,0
7,0.39,0.28,36,109,5.8,1
7,0.39,0.28,36,109,5.8,1
7,0.35,0.24,21,144,3.8,0
7,0.22,0.32,49,158,3.8,1
7,0.22,0.32,49,158,3.8,1
7,0.16,0.26,41,224,5.5,0
7,0.18,0.36,31,132,5.2,1
7,0.16,0.26,41,224,5.5,0
7,0.33,0.64,12,105,3.9,0
7,0.28,0.35,31,117,5,0
7,0.28,0.35,31,117,5,0
7,0.26,0.52,64,179,4.6,0
7,0.2,0.31,49,165,4.2,1
7,0.115,0.3,26,105,4,1
7,0.33,0.64,12,105,3.9,0
7,0.24,0.34,36,102,4.3,1
7,0.28,0.35,31,117,5,0
7,0.22,0.33,15,76,4.1,1
7,0.18,0.39,23,91,4.5,1
7,0.29,0.33,33,181,4.6,0
7,0.28,0.32,9,76,3.1,0
7,0.18,0.27,26,105,6.6,1
7,0.35,0.31,15,162,4.7,0
7,0.35,0.31,15,162,4.7,0
7,0.19,0.3,48.5,229,4.9,1
7,0.19,0.3,48.5,229,4.9,1
7,0.19,0.3,48.5,229,4.9,1
7,0.19,0.3,48.5,229,4.9,1
7,0.19,0.3,48.5,229,4.9,1
7,0.32,0.58,43,163,5.4,0
7,0.19,0.3,48.5,229,4.9,1
7,0.19,0.3,48.5,212,4.9,1
7,0.32,0.58,43,163,5.4,0
7,0.24,0.31,33,106,5.5,1
7,0.29,0.25,30,114,4,1
7,0.18,0.31,24,94,4.4,1
7,0.18,0.32,36,125,5.4,1
7,0.27,0.42,29,110,5.1,1
7,0.28,0.41,31,153,5.1,1
7,0.18,0.32,36,125,5.4,1
7,0.22,0.26,20,71,3.8,1
7,0.18,0.29,26,101,3.7,1
7,0.26,0.19,53,187,5.2,0
7,0.26,0.19,53,187,5.2,0
7,0.24,0.38,14,167,5.5,0
7,0.27,0.33,19,175,5.6,0
7,0.39,0.34,35,178,6,0
7,0.26,0.3,13,128,4.9,0
7,0.32,0.35,24,125,6.4,1
7,0.24,0.26,53,150,5,1
7,0.32,0.35,24,125,6.4,1
7,0.17,0.29,23,107,6.5,1
7,0.26,0.3,13,128,4.9,0
7,0.3,0.37,16,96,6.2,0
7,0.28,0.29,29,163,6,1
7,0.22,0.32,40,120,4.4,1
7,0.23,0.26,32,166,4.4,0
7,0.28,0.58,60,177,4.6,0
7,0.27,0.61,64,179,4.6,0
7,0.2,0.36,45,124,5.9,1
7,0.2,0.36,45,124,5.9,1
7,0.23,0.38,20,90,7.9,0
7,0.28,0.19,48,184,5,0
7,0.29,0.18,41,180,4.9,0
7,0.28,0.19,48,184,5,0
7,0.36,0.14,35,228,5.1,0
7,0.31,0.24,28,141,3.8,1
7,0.2,0.29,16,100,4.5,1
7,0.18,0.29,34,101,6,1
7,0.29,0.2,51,174,5.2,0
7,0.21,0.21,35,133,4.6,1
7,0.14,0.35,24,128,6.8,0
7,0.39,0.54,34,132,5.3,1
7,0.48,0.28,57,205,4.5,0
7,0.39,0.54,34,132,5.3,1
7,0.48,0.28,57,205,4.5,0
7,0.19,0.25,41,107,6.6,1
7,0.19,0.25,41,107,6.6,1
7,0.29,0.26,47,178,4.9,0
7,0.14,0.3,25,91,3.9,1
7,0.4,0.52,45,149,5.6,0
7,0.33,0.26,67,210,6.8,0
7,0.33,0.26,67,210,6.8,0
7,0.33,0.26,67,210,6.8,0
7,0.33,0.26,67,210,6.8,0
7,0.33,0.26,67,210,6.8,0
7,0.4,0.28,26,97,5.8,1
7,0.18,0.24,21,106,6.4,1
7,0.4,0.28,26,97,5.8,1
7,0.32,0.31,38,115,5.8,1
7,0.42,0.19,62,150,3.7,1
7,0.32,0.31,38,115,5.8,1
7,0.3,0.33,28,125,4.4,1
7,0.42,0.2,15,168,4,1
7,0.36,0.3,40,143,4.2,1
7,0.22,0.26,44,132,4.1,1
7,0.19,0.33,42,127,3.8,1
7,0.42,0.38,49,144,5.8,1
7,0.2,0.31,34,116,3.9,1
7,0.24,0.62,51,153,4.4,0
7,0.26,0.59,58,164,4.6,0
7,0.2,0.34,42,148,6.6,1
7,0.35,0.17,7,119,3.6,1
7,0.35,0.17,7,119,3.6,1
7,0.3,0.4,29,175,5.3,0
7,0.38,0.29,25,209,5.9,1
7,0.3,0.32,31,161,4.2,0
7,0.23,0.35,128,212,4.3,0
7,0.34,0.3,40,167,6.2,0
7,0.23,0.26,21,90,5.5,1
7,0.29,0.29,27,156,5.9,1
7,0.34,0.3,40,167,6.2,0
7,0.4,0.27,27,95,5.9,1
7,0.23,0.26,21,90,5.5,1
7,0.28,0.63,58,179,4.4,0
7,0.23,0.29,24,98,5.4,1
7,0.46,0.4,19,184,6.2,0
7,0.31,0.22,46,212,5.9,0
7,0.25,0.34,53,202,5.7,1
7,0.18,0.26,46,89,4.8,1
7,0.48,0.33,14,130,4.5,1
7,0.34,0.32,29,130,5,1
7,0.32,0.27,60,221,6.6,0
7,0.32,0.35,24,138,4.4,0
7,0.33,0.44,40,227,5.2,0
7,0.3,0.3,40,188,4.9,1
7,0.34,0.3,70,169,3.7,1
7,0.48,0.37,5,57,5.4,0
7,0.2,0.3,43,188,4.1,1
7,0.32,0.29,41,150,4.3,1
7,0.2,0.3,43,188,4.1,1
7,0.22,0.29,24,90,4.6,1
7,0.23,0.42,37,144,5.9,1
7,0.2,0.68,56,160,4.1,0
7,0.21,0.35,7,106,4.5,0
7,0.28,0.26,34,130,5,1
7,0.27,0.29,28,199,5.9,0
7,0.44,0.26,23,100,5.2,1
7,0.31,0.27,23,109,5.4,1
7,0.705,0.1,44,214,5,0
7,0.21,0.28,23,111,6.4,0
7,0.16,0.26,30,220,5.8,1
7,0.21,0.28,23,111,6.4,0
7,0.16,0.26,30,220,5.8,1
7,0.815,0.09,45,204,4.6,0
7,0.24,0.29,17,117,6.8,1
7,0.24,0.29,17,117,6.8,1
7,0.22,0.26,32,172,4.8,1
7,0.22,0.26,32,172,4.8,1
7,0.35,0.2,63,229,5,1
7,0.27,0.37,36,130,7.5,1
7,0.2,0.28,13,168,10.6,1
7,0.285,0.32,32,201,4.5,0
7,0.285,0.32,32,201,4.5,0
7,0.19,0.27,35,136,5.4,1
7,0.29,0.3,58,201,6.7,0
7,0.32,0.33,47,194,5.8,1
7,0.32,0.33,47,194,5.8,1
7,0.26,0.26,37,184,5.8,1
7,0.28,0.78,53,161,4.4,0
7,0.27,0.79,51,159,4.4,0
7,0.28,0.32,27,128,6.2,1
7,0.25,0.34,34,176,5.1,0
7,0.56,0.09,19,117,5.3,0
7,0.27,0.27,25,122,5.1,1
7,0.27,0.27,25,122,5.1,1
7,0.39,0.49,11,110,7.6,1
7,0.31,0.23,20,139,5,0
7,0.31,0.23,20,139,5,0
7,0.4,0.41,37,194,6.3,1
7,0.34,0.31,36,140,4.7,1
7,0.12,0.3,15,37,5.2,1
7,0.32,0.29,33,170,6.4,1
7,0.51,0.29,61,224,5.6,1
7,0.12,0.3,15,37,5.2,1
7,0.41,0.23,28,174,4.9,0
7,0.17,0.24,32,162,3.8,1
7,0.41,0.23,28,174,4.9,0
7,0.17,0.24,32,162,3.8,1
7,0.16,0.35,29,108,5.1,1
7,0.22,0.24,17,159,5.3,1
7,0.2,0.47,51,188,6.2,0
7,0.23,0.64,54,170,5.3,0
7,0.37,0.16,59,240,4.5,0
7,0.16,0.32,29,80,3.6,1
7,0.14,0.28,10,56,4.5,0
7,0.3,0.26,36,174,5,0
7,0.615,0.1,25,154,4.8,0
7,0.32,0.29,32,144,5.5,0
7,0.28,0.31,28,208,6.4,0
7,0.28,0.31,28,208,6.4,0
7,0.2,0.3,4,28,3.6,1
7,0.2,0.36,22,157,4.9,1
7,0.25,0.32,53,209,4.6,1
7,0.2,0.3,4,28,3.6,1
7,0.17,0.23,39,128,4.1,1
7,0.24,0.24,42,219,4.6,1
7,0.24,0.27,40,174,4.4,0
7,0.24,0.27,40,174,4.4,0
7,0.13,0.38,42,104,5.3,1
7,0.2,0.37,28,89,6.1,1
7,0.23,0.4,14,91,8,0
7,0.17,0.24,56,178,4.4,1
7,0.17,0.24,56,178,4.4,1
7,0.34,0.39,43,162,5.3,0
7,0.22,0.31,45,80,3.4,1
7,0.23,0.24,60,196,7.8,0
7,0.15,0.34,27,73,4.1,1
7,0.3,0.26,46,178,5.6,1
7,0.23,0.33,46,110,6.5,1
7,0.15,0.3,46,120,3.6,1
7,0.37,0.31,5,24,3.6,1
7,0.35,0.25,23,120,6.6,1
7,0.32,0.24,23,120,6.6,1
7,0.1,0.33,33,93,6.8,1
7,0.31,0.17,21,144,4,0
7,0.18,0.28,29,110,4.2,1
7,0.19,0.27,46,149,5.9,1
7,0.32,0.25,15,136,4.4,1
7,0.31,0.17,21,144,4,0
7,0.16,0.36,28,98,3.7,1
7,0.19,0.27,46,149,5.9,1
7,0.18,0.28,29,110,4.2,1
7,0.18,0.37,16,104,5,0
7,0.28,0.39,59,209,6.3,1
7,0.25,0.34,66,184,7.5,0
7,0.25,0.34,66,184,7.5,0
7,0.25,0.28,46,179,6,1
7,0.25,0.34,66,184,7.5,0
7,0.18,0.31,53,160,3.8,1
7,0.26,0.3,29,92,3.8,1
7,0.4,0.27,32,101,6.2,1
7,0.26,0.25,29,129,5.6,1
7,0.18,0.31,53,160,3.8,1
7,0.51,0.36,30,173,5.3,0
7,0.51,0.34,13,135,5.1,0
7,0.29,0.28,50,141,4.9,1
7,0.2,0.28,29,95,4.7,1
7,0.34,0.3,44,142,4.5,1
7,0.26,0.33,48,127,5.5,1
7,0.26,0.33,48,127,5.5,1
7,0.43,0.3,15,138,4.6,1
7,0.18,0.35,25,144,5.4,1
7,0.16,0.36,25,148,5.4,1
7,0.32,0.35,8,163,4.2,0
7,0.3,0.34,4,119,3.4,1
7,0.16,0.3,58,152,3.7,1
7,0.16,0.3,58,152,3.7,1
7,0.3,0.34,4,119,3.4,1
7,0.32,0.35,8,163,4.2,0
7,0.39,0.32,22,93,6,1
7,0.36,0.32,37,131,3.3,1
7,0.36,0.32,37,131,3.3,1
7,0.36,0.32,35,135,3.3,1
7,0.2,0.36,24,111,5.4,1
7,0.39,0.32,22,93,6,1
7,0.965,0.6,8,160,6.9,1
7,0.2,0.31,32,211,5.9,1
7,0.2,0.31,32,211,5.9,1
7,0.2,0.31,32,211,5.9,1
7,0.2,0.31,32,211,5.9,1
7,0.2,0.26,36,123,4.4,1
7,0.17,0.71,52,148,4.6,0
7,0.18,0.72,53,151,4.6,0
7,0.27,0.48,60,184,5,1
7,0.26,0.31,22,100,4.7,1
7,0.3,0.32,23,128,6.6,0
7,0.17,0.41,24,126,4.9,0
7,0.27,0.34,18,56,4.8,1
7,0.26,0.4,52,172,5.3,1
7,0.26,0.32,31,170,3.7,0
7,0.44,0.28,22,112,3.7,1
7,0.26,0.3,35,154,5,1
7,0.43,0.37,22,210,6.4,0
7,0.23,0.34,19,86,5.6,0
7,0.2,0.39,37,154,4.3,0
7,0.21,0.33,66,144,5.2,1
7,0.25,0.35,22,64,4.9,0
7,0.21,0.28,38,94,4.3,1
7,0.24,0.3,37,125,3.9,0
7,0.28,0.32,30,114,6.4,1
7,0.31,0.39,42,218,5.4,0
7,0.31,0.26,40,157,4.6,0
7,0.18,0.3,49,199,3.8,0
7,0.36,0.4,26,118,4.5,1
7,0.28,0.4,13,92,4.6,0
7,0.25,0.3,67,196,5,0
7,0.31,0.31,45,140,3.1,1
7,0.31,0.31,45,140,3.1,1
7,0.27,0.28,3,89,3,0
7,0.25,0.3,67,196,5,0
7,0.12,0.29,41,98,3.8,1
7,0.12,0.29,41,98,3.8,1
7,0.29,0.34,49,128,4,1
7,0.3,0.3,14,111,6.1,0
7,0.12,0.29,41,98,3.8,1
7,0.29,0.34,49,128,4,1
7,0.2,0.22,17,101,5.3,0
7,0.35,0.24,28,123,4.4,0
7,0.2,0.22,17,101,5.3,0
7,0.4,0.26,26,90,5.4,1
7,0.11,0.34,41,114,5.9,1
7,0.38,0.29,38,113,4.8,1
7,0.26,0.24,10,112,4.3,0
7,0.19,0.4,50,110,5.2,1
7,0.2,0.31,29,213,5.7,1
7,0.19,0.31,17,103,5.2,1
7,0.19,0.31,17,103,5.2,1
7,0.13,0.37,36,105,5.5,1
7,0.45,0.34,12,67,3.8,1
7,0.32,0.3,14,104,4.4,1
7,0.13,0.37,36,105,5.5,1
7,0.32,0.3,14,104,4.4,1
7,0.45,0.34,12,67,3.8,1
7,0.13,0.37,36,105,5.5,1
7,0.32,0.22,44,150,4.5,0
7,0.18,0.37,21,138,5.5,1
7,0.47,0.29,22,142,4.8,1
7,0.47,0.29,22,142,4.8,1
7,0.21,1,46,114,4.3,1
7,0.18,0.53,42,167,4.4,0
7,0.17,0.43,33,132,5.6,1
7,0.33,0.38,49,199,5.7,0
7,0.33,0.38,49,199,5.7,0
7,0.17,0.36,26,102,4.7,0
7,0.27,0.37,27,114,8.4,0
7,0.21,0.8,77,183,4.8,0
7,0.15,0.38,54,120,4.2,1
7,0.21,0.8,77,183,4.8,0
7,0.28,0.42,29,142,4.3,0
7,0.53,0.43,6,76,5,1
7,0.25,0.47,95,163,5.9,1
7,0.28,0.35,35,91,3.3,0
7,0.27,0.52,28,152,5.3,1
7,0.25,0.45,40,118,4.8,1
7,0.26,0.34,25,84,3.4,1
7,0.25,0.45,40,118,4.8,1
7,0.21,0.49,20,130,4.8,0
7,0.26,0.51,26,159,5,1
7,0.27,0.52,28,152,5.3,1
7,0.25,0.49,31,169,5.7,1
7,0.35,0.46,33,151,5.3,0
7,0.23,0.34,24,129,7,0
7,0.23,0.34,24,129,7,0
7,0.23,0.38,41,150,4.6,0
7,0.17,0.37,47,128,4.6,1
7,0.3,0.38,10,98,6.5,0
7,0.17,0.5,35,140,4,1
7,0.32,0.4,45,154,4.7,1
7,0.32,0.4,45,154,4.7,1
7,0.25,1.23,51,294,4.3,1
7,0.4,0.38,40,109,4.6,1
7,0.36,0.37,39,114,4.9,1
7,0.36,0.37,39,114,4.9,1
7,0.3,0.36,20,198,6.6,1
7,0.17,0.46,63,147,4.1,1
7,0.2,0.39,24,87,3.5,1
7,0.21,0.34,55,140,3.1,1
7,0.2,0.39,24,87,3.5,1
7,0.15,0.35,23,98,4.4,1
7,0.17,0.36,42,123,5,1
7,0.24,0.44,49,146,3.7,1
7,0.21,0.42,36,123,5.2,1
7,0.34,0.44,47,126,3.7,1
7,0.34,0.44,47,126,3.7,1
7,0.18,0.45,67,158,3.8,1
7,0.14,0.33,20,54,6.4,1
7,0.13,0.46,48,111,4.5,0
7,0.27,0.29,37,115,3.7,0
7,0.29,0.35,42,109,6.2,1
7,0.27,0.29,37,115,3.7,0
7,0.27,0.49,46,139,3.8,1
7,0.26,0.37,31,105,3.3,1
7,0.38,0.4,54,201,5,0
7,0.19,0.31,39,193,5,1
7,0.19,0.31,39,193,5,1
7,0.19,0.31,39,193,5,1
7,0.19,0.31,39,193,5,1
7,0.19,0.31,39,193,5,1
7,0.19,0.31,39,193,5,1
7,0.19,0.32,32,193,5,1
7,0.33,0.36,26,126,5.3,1
7,0.22,0.32,29,100,6,1
7,0.16,0.32,23,140,4.7,1
7,0.25,0.37,10,80,3.8,0
7,0.25,0.28,19,113,5.6,1
7,0.25,0.37,10,80,3.8,0
7,0.145,0.33,14,64,3.7,1
7,0.29,0.36,29,124,5.4,0
7,0.17,0.31,15,103,5,1
7,0.27,0.28,6,41,3.9,1
7,0.17,0.27,23,98,4.7,1
7,0.17,0.27,23,98,4.7,1
7,0.27,0.28,6,41,3.9,1
7,0.22,0.28,41,132,5.9,1
7,0.18,0.49,12,72,5.3,1
7,0.22,0.28,41,132,5.9,1
7,0.2,0.26,26,76,4.9,1
7,0.22,0.28,32,117,5.5,1
7,0.22,0.26,38,132,5.3,1
7,0.4,0.25,51,189,5.5,1
7,0.36,0.49,87,221,4.3,0
7,0.36,0.49,87,221,4.3,0
7,0.29,0.28,43,138,4.7,1
7,0.46,0.18,18,143,5.1,1
7,0.46,0.18,18,143,5.1,1
7,0.32,0.3,63,192,4.9,1
7,0.37,0.4,34,214,5.1,1
7,0.37,0.4,34,214,5.1,1
7,0.28,0.49,30,145,4.4,0
7,0.18,0.39,48,156,7.8,0
7,0.17,0.4,47,156,7.8,1
7,0.17,0.4,47,156,7.8,1
7,0.18,0.39,48,156,7.8,0
7,0.17,0.4,47,156,7.8,1
7,0.18,0.39,45,158,7.7,1
7,0.29,0.29,41,117,3.5,0
7,0.25,0.28,31,111,5.3,0
7,0.34,0.3,34,178,4.4,1
7,0.23,0.24,29,86,3.8,1
7,0.22,0.28,68,143,3,1
7,0.22,0.28,68,143,3,1
7,0.31,0.24,39,150,4.4,1
7,0.21,0.32,39,113,5.2,1
7,0.2,0.2,25,83,4.6,1
7,0.31,0.24,39,150,4.4,1
7,0.43,1,42,164,5,1
7,0.33,0.28,21,155,5.7,1
7,0.36,0.28,35,115,4.4,1
7,0.22,0.24,75,167,5.6,1
7,0.35,0.28,13,63,4.3,1
7,0.38,0.23,28,95,4.1,1
7,0.33,0.34,61,171,5.3,1
7,0.2,0.41,26,131,5.2,0
7,0.23,0.29,65,146,3.2,1
7,0.35,0.27,28,134,3.8,1
7,0.31,0.35,45,178,5.3,0
7,0.23,0.46,17,85,7.8,1
7,0.31,0.35,45,178,5.3,0
7,0.24,0.28,30,92,3.9,1
7,0.27,0.31,27,80,3.3,1
7,0.28,0.25,27,99,3.7,1
7,0.2,0.29,69,237,4.8,1
7,0.2,0.29,69,237,4.8,1
7,0.14,0.32,48,116,6.7,1
7,0.34,0.24,5,34,3.6,0
7,0.48,0.12,23,86,3.5,0
7,0.37,0.34,42,162,3.3,1
7,0.48,0.12,23,86,3.5,0
7,0.38,0.28,7,112,4.1,1
7,0.15,0.34,31,93,7.2,1
7,0.38,0.28,7,112,4.1,1
7,0.31,0.4,20,87,4.8,1
7,0.28,0.36,35,161,5.6,0
7,0.23,0.27,39,120,5.9,1
7,0.25,0.28,14,78,3.7,1
7,0.3,0.21,33,143,3.5,0
7,0.26,0.24,19,130,4.9,1
7,0.24,0.3,15,102,5.3,1
7,0.25,0.28,14,78,3.7,1
7,0.24,0.35,42,104,3.7,1
7,0.16,0.29,40,123,4,1
7,0.32,0.27,37,122,6,1
7,0.36,0.23,31,69,3.6,1
7,0.16,0.25,27,149,4.6,1
7,0.16,0.25,27,149,4.6,1
7,0.16,0.25,27,149,4.6,1
7,0.24,0.3,11,95,3.6,1
7,0.32,0.61,66,188,5.4,0
7,0.29,0.33,20,117,5,0
7,0.27,0.24,48,118,5.6,1
7,0.27,0.24,48,118,5.6,1
7,0.24,0.3,11,95,3.6,1
7,0.32,0.61,66,188,5.4,0
7,0.29,0.33,20,117,5,0
7,0.31,0.27,57,156,3.8,1
7,0.33,0.22,10,73,5.2,1
7,0.31,0.25,30,138,3.7,0
7,0.29,0.37,34,126,4.7,1
7,0.28,0.28,25,191,4.6,1
7,0.41,0.29,26,74,3.5,1
7,0.23,0.25,19,111,5.1,0
7,0.2,0.27,19,105,3.7,1
7,0.22,0.26,37,122,3.4,1
7,0.3,0.37,27,177,5,0
7,0.21,0.35,41,186,5.6,1
7,0.22,0.26,37,122,3.4,1
7,0.22,0.26,23,112,4.1,1
7,0.2,0.27,19,105,3.7,1
7,0.23,0.25,19,111,5.1,0
7,0.3,0.37,27,177,5,0
7,0.3,0.27,24,145,5.2,0
7,0.24,0.31,26,180,5.3,1
7,0.24,0.31,26,180,5.3,1
7,0.24,0.31,26,180,5.3,1
7,0.24,0.31,26,180,5.3,1
7,0.35,0.46,61,183,4.7,0
7,0.24,0.31,26,180,5.3,1
7,0.3,0.23,28,138,6.2,0
7,0.31,0.23,29,134,6.2,0
7,0.28,0.41,11,126,4.5,0
7,0.34,0.26,51,166,3.5,1
7,0.28,0.41,11,126,4.5,0
7,0.21,0.72,65,120,5.1,0
7,0.15,0.28,29,149,3.9,1
7,0.15,0.28,29,149,3.9,1
7,0.15,0.28,29,149,3.9,1
7,0.15,0.28,29,149,3.9,1
7,0.15,0.28,29,149,3.9,1
7,0.15,0.28,29,149,3.9,1
7,0.15,0.28,29,149,3.9,1
7,0.27,0.28,45,121,4,0
7,0.15,0.28,29,149,3.9,1
7,0.19,0.32,47,124,3.9,1
7,0.19,0.32,47,124,3.9,1
7,0.2,0.32,31,101,3.9,1
7,0.2,0.35,10,40,5.2,0
7,0.27,0.31,15,143,6.5,0
7,0.25,0.29,31,113,2.9,1
7,0.27,0.3,23,96,2.9,1
7,0.29,0.48,61.5,182,3.4,0
7,0.39,0.21,13,91,4.7,0
7,0.21,0.39,21,138,5.2,0
7,0.3,0.28,21,177,5.7,0
7,0.21,0.39,21,138,5.2,0
7,0.17,0.34,16,111,4,1
7,0.39,0.21,13,91,4.7,0
7,0.17,0.34,16,111,4,1
7,0.28,0.38,23,156,5.2,0
7,0.21,0.39,21,138,5.2,0
7,0.3,0.28,21,177,5.7,0
7,0.34,0.28,31,149,4.9,0
7,0.33,0.28,39,204,6.4,1
7,0.24,0.3,31,104,5.6,1
7,0.44,0.23,24,100,5.7,1
7,0.15,0.29,45,110,3.7,1
7,0.26,0.31,36,109,4.3,1
